,dimension_1,dimension_2
item_5761,4.30102,3.34443
item_5762,-5.78307,11.9055
item_5763,4.48492,-12.658
item_5764,-4.24634,-11.3254
item_5765,-1.85642,11.7196
item_5766,-5.64574,12.0172
item_5767,16.7801,-0.137998
item_5768,3.2124,-13.8224
item_5769,-6.09954,12.0381
item_5770,-5.81826,11.8423
item_5771,-3.93208,-10.0551
item_5772,-5.57912,-17.027
item_5773,17.1761,-0.0111256
item_5774,3.46775,-13.9462
item_5775,17.2605,-0.202098
item_5776,-4.28615,-11.2966
item_5777,-3.58487,-8.4222
item_5778,-2.33586,12.2188
item_5779,-5.52991,11.7283
item_5780,4.81429,3.31704
item_5781,3.43995,-13.682
item_5782,-4.4211,-11.2213
item_5783,17.0742,-0.527787
item_5784,-4.39825,-11.1608
item_5785,-6.03793,11.9888
item_5786,-3.71143,11.7686
item_5787,-5.30177,11.4918
item_5788,-4.51948,-11.1001
item_5789,-3.41512,-8.34494
item_5790,4.73423,3.13186
item_5791,16.7461,-0.10657
item_5792,-4.68085,-11.2702
item_5793,-1.91186,12.4591
item_5794,-4.5041,-11.3085
item_5795,-1.65893,12.4804
item_5796,-5.87269,11.9981
item_5797,-1.79954,11.9105
item_5798,-5.68618,11.5757
item_5799,2.63216,-13.0913
item_5800,-4.30962,-11.0571
item_5801,3.02047,-12.7607
item_5802,3.03976,-13.7237
item_5803,17.1546,-0.237485
item_5804,-5.01077,11.7562
item_5805,16.8051,0.0321738
item_5806,-2.6903,12.0625
item_5807,-2.58949,12.3389
item_5808,-1.95885,12.2831
item_5809,2.68837,-13.8938
item_5810,3.43128,-13.4415
item_5811,17.2323,0.0696809
item_5812,-6.22814,12.0135
item_5813,2.46692,-13.1079
item_5814,-2.1592,11.9971
item_5815,4.26886,3.19553
item_5816,5.16654,-13.0095
item_5817,4.66983,-13.0748
item_5818,-6.1881,12.1444
item_5819,-5.87528,12.2406
item_5820,-4.35915,-10.9933
item_5821,-4.3247,-9.87406
item_5822,-6.03456,11.6287
item_5823,-1.6684,12.1835
item_5824,4.62731,-13.1829
item_5825,4.25922,3.30156
item_5826,-5.50466,11.9193
item_5827,17.4272,-0.198732
item_5828,-4.38223,-11.161
item_5829,2.82428,-13.6446
item_5830,-2.16071,11.9344
item_5831,2.46615,-13.1012
item_5832,-4.26192,-11.0793
item_5833,17.3141,0.0204269
item_5834,4.79602,3.03808
item_5835,4.49879,3.2306
item_5836,-1.87305,12.5725
item_5837,-1.74808,12.2554
item_5838,17.1879,0.147375
item_5839,-4.1066,-9.87474
item_5840,-5.54795,-17.2912
item_5841,4.20544,3.33338
item_5842,4.72554,-13.0525
item_5843,-5.59576,12.1198
item_5844,4.94878,-13.107
item_5845,2.34265,-13.2389
item_5846,5.09507,-12.9791
item_5847,16.9741,0.0839223
item_5848,-5.65152,-17.456
item_5849,17.2256,-0.309429
item_5850,17.0264,-0.412593
item_5851,4.43962,3.50081
item_5852,-5.64756,12.0358
item_5853,3.09576,-12.795
item_5854,-4.44451,-11.3794
item_5855,-1.61606,12.5081
item_5856,-5.82361,11.4403
item_5857,-3.95955,-8.69011
item_5858,-5.57864,-17.429
item_5859,-3.99233,-10.1493
item_5860,-3.97059,11.6832
item_5861,-4.84175,11.8639
item_5862,17.2217,-0.432891
item_5863,4.45326,3.27972
item_5864,-2.1308,11.7645
item_5865,4.25583,3.29279
item_5866,-5.38675,11.4495
item_5867,-3.96107,-8.76506
item_5868,4.8557,-12.9688
item_5869,2.90428,-14.0189
item_5870,-2.60981,12.5199
item_5871,-4.02296,-10.094
item_5872,-4.49962,-11.1858
item_5873,-3.74901,-8.41957
item_5874,-5.57516,-17.5768
item_5875,-2.53138,11.951
item_5876,-4.41186,-11.3653
item_5877,4.48684,-13.1764
item_5878,16.8266,-0.160713
item_5879,-6.13701,12.0534
item_5880,16.9294,-0.0307152
item_5881,-1.92567,12.0548
item_5882,3.49133,-13.9176
item_5883,4.388,3.39299
item_5884,3.61766,-13.7056
item_5885,2.69547,-13.0362
item_5886,5.20597,-12.9395
item_5887,2.73119,-13.9176
item_5888,-5.69498,-17.0455
item_5889,2.49203,-12.9595
item_5890,17.0997,-0.319828
item_5891,4.80413,-12.8143
item_5892,-2.60684,11.9782
item_5893,-2.12454,12.1525
item_5894,-5.70944,11.622
item_5895,-4.156,-9.85412
item_5896,5.39436,-12.8849
item_5897,-5.97348,11.5604
item_5898,-5.5618,11.8246
item_5899,-6.10614,12.0683
item_5900,-2.21933,12.5007
item_5901,4.69001,-13.139
item_5902,-5.91798,11.6943
item_5903,4.73785,-13.32
item_5904,4.91223,2.93033
item_5905,-2.33061,12.0476
item_5906,3.39762,-13.6855
item_5907,-5.93513,11.6805
item_5908,5.25236,-12.9096
item_5909,4.0791,-12.8686
item_5910,4.7679,-12.8405
item_5911,17.1061,0.0622096
item_5912,-4.41511,-11.1894
item_5913,-5.75074,12.106
item_5914,17.1192,-0.00219664
item_5915,4.97186,-12.9444
item_5916,-3.38101,11.8807
item_5917,2.3986,-12.8999
item_5918,-4.40049,-11.4008
item_5919,-1.71833,12.1212
item_5920,-4.46928,-11.2022
item_5921,17.3736,0.0727153
item_5922,3.47477,-13.6467
item_5923,3.04142,-12.685
item_5924,-4.3324,-11.2389
item_5925,-2.88757,12.1336
item_5926,-5.68985,-17.4098
item_5927,-3.93267,-9.75257
item_5928,3.09176,-13.5492
item_5929,4.07689,3.14293
item_5930,3.20715,-13.2831
item_5931,4.46275,3.43307
item_5932,16.8303,0.0509521
item_5933,3.27427,-13.9895
item_5934,-4.2236,11.6598
item_5935,-4.01202,-8.45536
item_5936,16.9733,-0.241644
item_5937,4.36246,3.1993
item_5938,-6.02317,11.7607
item_5939,2.95558,-13.6548
item_5940,-5.57559,-17.2818
item_5941,-3.06907,12.2483
item_5942,-4.5777,-11.2765
item_5943,-3.3651,-8.5452
item_5944,-2.75835,12.0639
item_5945,-1.6195,11.9139
item_5946,-2.41489,12.0557
item_5947,-5.05068,11.673
item_5948,-5.67215,-17.3329
item_5949,17.0608,-0.335943
item_5950,-4.12888,-10.9811
item_5951,4.78399,3.26583
item_5952,17.1746,-0.0804754
item_5953,4.70211,-13.2017
item_5954,-5.98181,12.1011
item_5955,-5.8101,11.6155
item_5956,-3.54432,11.8058
item_5957,17.1617,-0.405043
item_5958,4.86449,3.07738
item_5959,2.39427,-13.1813
item_5960,-5.48735,11.9649
item_5961,-2.11808,11.8307
item_5962,3.06935,-14.0266
item_5963,17.4576,-0.14354
item_5964,4.52755,3.04459
item_5965,-3.36504,11.7963
item_5966,5.15431,-12.9708
item_5967,4.29859,3.05043
item_5968,-4.12976,-9.85239
item_5969,-5.0543,11.6507
item_5970,-1.67004,11.7298
item_5971,-4.30372,-10.5946
item_5972,-5.65501,-17.4985
item_5973,-3.38045,-8.60168
item_5974,17.1895,-0.0814197
item_5975,4.40123,3.02453
item_5976,-5.5596,12.1162
item_5977,-6.29618,11.9797
item_5978,-3.78296,-9.29147
item_5979,3.42835,-13.7757
item_5980,-5.66304,11.3994
item_5981,-3.55036,-8.79383
item_5982,3.37493,-13.9225
item_5983,-1.83081,12.5117
item_5984,4.41114,2.94499
item_5985,-3.75918,-8.59961
item_5986,4.57164,-12.7063
item_5987,-5.85408,11.9582
item_5988,-4.01339,-9.66765
item_5989,5.13404,-12.8232
item_5990,-1.78609,12.1785
item_5991,16.9956,-0.211873
item_5992,-5.64587,-17.4692
item_5993,-2.64747,12.256
item_5994,17.2961,0.000857289
item_5995,4.51174,2.91313
item_5996,-5.13896,11.6951
item_5997,17.5029,0.115552
item_5998,-4.49527,-11.2626
item_5999,17.2009,-0.0946987
item_6000,-5.80256,11.4869
item_6001,16.716,-0.171785
item_6002,3.25478,-13.6891
item_6003,4.1578,3.37945
item_6004,4.8533,3.15002
item_6005,-5.63373,-17.1017
item_6006,4.54419,-13.1783
item_6007,-3.66744,-9.12976
item_6008,-3.89869,-9.21186
item_6009,2.94221,-13.2145
item_6010,-2.10553,11.7806
item_6011,-5.83387,12.1565
item_6012,-5.75629,-17.6098
item_6013,4.88738,-13.1813
item_6014,16.9506,-0.0177623
item_6015,-5.65947,11.8168
item_6016,-5.88614,11.762
item_6017,2.60023,-12.8771
item_6018,-3.92648,-9.94727
item_6019,-3.85012,-8.80005
item_6020,-5.16836,12.1011
item_6021,4.47722,3.15612
item_6022,4.56312,3.13747
item_6023,-3.57099,-8.63313
item_6024,3.15876,-14.0595
item_6025,17.3528,-0.0304177
item_6026,-2.12558,12.5726
item_6027,-5.53597,-17.4671
item_6028,-5.52815,-17.0052
item_6029,-1.80554,12.2381
item_6030,17.2394,-0.188519
item_6031,2.96383,-12.8863
item_6032,17.3092,-0.0408707
item_6033,2.77052,-13.0275
item_6034,-3.95287,-9.86219
item_6035,3.04323,-13.9458
item_6036,-1.77113,12.0692
item_6037,-2.14306,12.6955
item_6038,-1.88794,12.5666
item_6039,4.67341,-12.658
item_6040,4.40568,-13.264
item_6041,-3.50787,-8.56471
item_6042,-3.93948,-9.57528
item_6043,-1.58706,12.1173
item_6044,4.59392,2.96821
item_6045,5.80667,-12.7965
item_6046,2.96584,-14.0598
item_6047,-5.66762,11.6225
item_6048,16.9799,0.0217735
item_6049,-4.22029,-10.0722
item_6050,-1.9723,12.5838
item_6051,-5.13254,11.7192
item_6052,-6.1217,11.9159
item_6053,4.24012,3.46986
item_6054,-5.29178,11.6165
item_6055,-5.54931,11.711
item_6056,4.83452,-13.1983
item_6057,4.4511,-13.013
item_6058,-4.0362,-9.93598
item_6059,-2.65567,12.3187
item_6060,-4.086,-10.0851
item_6061,4.73861,-13.0773
item_6062,-2.30122,12.0724
item_6063,4.5221,3.28294
item_6064,4.41932,-12.9812
item_6065,-5.98614,11.8066
item_6066,2.91418,-13.7596
item_6067,-5.65662,-16.7894
item_6068,-2.58704,11.9119
item_6069,-3.95324,-8.46382
item_6070,-3.61315,-10.3039
item_6071,4.97595,3.1942
item_6072,-3.9047,-9.85365
item_6073,-4.12838,-9.76549
item_6074,-2.79113,12.087
item_6075,-2.04529,12.2297
item_6076,4.55131,3.14968
item_6077,2.93897,-13.8302
item_6078,-5.49675,-17.2419
item_6079,-1.8143,11.9797
item_6080,5.27398,-12.8823
item_6081,4.85444,-13.0403
item_6082,-4.17959,-10.125
item_6083,4.93331,3.14679
item_6084,5.03411,3.07915
item_6085,-2.10857,12.3496
item_6086,17.3182,-0.010283
item_6087,-3.48973,-8.57183
item_6088,-5.59953,11.6158
item_6089,-1.93707,11.8032
item_6090,-3.98708,-9.87082
item_6091,16.9953,-0.18343
item_6092,-5.47039,11.7887
item_6093,-2.07607,12.4833
item_6094,-4.56775,-11.103
item_6095,3.39269,-13.9462
item_6096,-1.92137,12.1408
item_6097,-5.63272,-17.1673
item_6098,3.31709,-13.9099
item_6099,-3.60922,-8.63341
item_6100,4.77675,-12.9971
item_6101,-5.09645,11.8514
item_6102,-2.27393,12.0878
item_6103,17.142,0.125792
item_6104,3.12419,-13.9938
item_6105,4.4368,3.41276
item_6106,4.33535,-13.1183
item_6107,-3.81178,-8.18925
item_6108,-2.22448,12.1284
item_6109,-4.25658,11.6062
item_6110,-5.47666,11.6299
item_6111,4.40129,3.18197
item_6112,2.54046,-12.6609
item_6113,-3.45786,-8.44281
item_6114,2.89512,-13.7196
item_6115,4.93257,-13.1542
item_6116,-5.70048,11.9606
item_6117,4.03349,3.27493
item_6118,2.96059,-13.8466
item_6119,3.23154,-13.1029
item_6120,17.3533,-0.348134
item_6121,-1.40097,12.2861
item_6122,-2.36827,12.3232
item_6123,4.64293,3.10325
item_6124,-3.66633,-8.94424
item_6125,3.85225,-13.0783
item_6126,4.6813,-13.1991
item_6127,5.01527,-12.9107
item_6128,-1.70482,11.7853
item_6129,-2.09446,12.3136
item_6130,2.87607,-12.8701
item_6131,-4.7109,11.5644
item_6132,17.3514,-0.187886
item_6133,-5.59457,11.7203
item_6134,3.21443,-14.0246
item_6135,-5.38717,11.7644
item_6136,4.58209,3.00535
item_6137,-4.25683,-11.3052
item_6138,3.04512,-13.8367
item_6139,5.12348,-12.935
item_6140,17.4337,-0.14798
item_6141,-5.91073,11.7689
item_6142,-5.32343,11.5277
item_6143,4.47168,3.14838
item_6144,4.86443,-12.9193
item_6145,4.16114,-13.237
item_6146,-2.56498,11.9792
item_6147,2.71795,-13.6614
item_6148,-5.329,11.96
item_6149,-3.82819,-9.02232
item_6150,-2.06552,12.4502
item_6151,16.7254,-0.162197
item_6152,-5.56789,-17.3365
item_6153,2.53794,-12.7487
item_6154,-3.68699,-8.88614
item_6155,-1.8232,11.8292
item_6156,-2.8233,12.1235
item_6157,-1.94292,12.2874
item_6158,17.4034,-0.122223
item_6159,-3.88085,-9.39925
item_6160,16.884,-0.183241
item_6161,-2.26735,12.1415
item_6162,4.72706,-12.9313
item_6163,-1.36542,12.4805
item_6164,2.41905,-13.1743
item_6165,-1.83506,12.33
item_6166,4.93474,3.16052
item_6167,-2.83349,11.9904
item_6168,-5.94178,11.5574
item_6169,4.13432,-12.9862
item_6170,-5.64353,-17.4814
item_6171,-4.1017,-9.7795
item_6172,-5.65347,-17.4398
item_6173,4.40973,-13.0039
item_6174,-5.60461,11.4531
item_6175,-2.60206,11.9838
item_6176,-3.94121,-10.1426
item_6177,-5.90397,11.6576
item_6178,-5.74275,-17.3268
item_6179,16.9695,-0.296483
item_6180,3.3225,-13.9703
item_6181,-5.64557,-17.5495
item_6182,4.37599,3.3773
item_6183,2.41769,-13.0163
item_6184,4.49573,3.26205
item_6185,-2.74381,11.8732
item_6186,3.07587,-12.7392
item_6187,4.24019,3.48133
item_6188,-3.92052,-9.53792
item_6189,-3.76837,-8.17803
item_6190,-1.86405,12.4593
item_6191,5.21359,-12.9546
item_6192,-2.76494,12.1601
item_6193,4.52383,3.26137
item_6194,-2.18932,12.2322
item_6195,17.2764,-0.184395
item_6196,-5.58833,-17.2892
item_6197,-3.69039,-8.68837
item_6198,4.84943,3.20452
item_6199,-3.80392,-8.61468
item_6200,-4.29406,-11.0704
item_6201,-3.51251,-8.41358
item_6202,17.1441,-0.018951
item_6203,-6.10691,12.1025
item_6204,-4.10795,-10.0526
item_6205,4.62215,-12.8718
item_6206,-3.03636,12.0585
item_6207,4.01026,2.97074
item_6208,3.15798,-14.0236
item_6209,4.54068,3.11323
item_6210,4.20129,3.09542
item_6211,-1.90255,11.9795
item_6212,5.1354,-13.0335
item_6213,5.12545,-12.9186
item_6214,-4.18323,-10.2649
item_6215,2.52685,-12.7572
item_6216,-1.84961,11.9194
item_6217,-3.61225,-8.55651
item_6218,-5.638,-16.9717
item_6219,-2.4216,11.7077
item_6220,17.0547,-0.399233
item_6221,-2.69382,11.9995
item_6222,-5.42656,11.8555
item_6223,4.32881,-12.9764
item_6224,-4.36806,-11.0163
item_6225,-5.74724,11.7246
item_6226,-2.21381,12.4053
item_6227,4.31715,3.30092
item_6228,3.04736,-13.6285
item_6229,2.68461,-13.5889
item_6230,4.99343,3.09376
item_6231,-3.88552,-8.9051
item_6232,5.29597,-12.9145
item_6233,4.44629,3.30108
item_6234,-4.1929,-10.1364
item_6235,-2.7104,12.0681
item_6236,-1.9828,11.9546
item_6237,17.2129,-0.255197
item_6238,-3.91848,-8.2444
item_6239,-2.271,11.627
item_6240,17.076,0.100925
item_6241,2.62164,-12.8457
item_6242,-5.69066,12.0829
item_6243,-3.41082,-8.73072
item_6244,-4.36537,-11.1372
item_6245,4.44455,3.289
item_6246,3.31172,-13.4768
item_6247,16.8042,-0.266223
item_6248,4.79144,3.22218
item_6249,-5.72104,11.8785
item_6250,5.20971,-12.919
item_6251,4.51289,3.27093
item_6252,-4.37118,-10.646
item_6253,4.7107,-12.637
item_6254,-1.99171,12.0387
item_6255,-5.79667,11.836
item_6256,-5.51106,-17.2301
item_6257,-2.09139,12.6221
item_6258,17.0282,-0.0359291
item_6259,-1.51547,12.423
item_6260,-5.24825,11.5828
item_6261,-2.8539,12.1741
item_6262,-4.21775,-11.1304
item_6263,4.7052,3.13618
item_6264,-5.70454,12.2505
item_6265,-5.61604,-16.9953
item_6266,17.1086,-0.464511
item_6267,16.8977,0.0859151
item_6268,16.8714,-0.266811
item_6269,-1.9767,12.0499
item_6270,-4.14083,-10.1788
item_6271,4.99369,-12.9447
item_6272,-2.09685,12.552
item_6273,-5.31197,12.17
item_6274,4.39701,-13.0983
item_6275,-3.72772,-8.43835
item_6276,-4.20235,-10.1356
item_6277,-5.60519,-17.4459
item_6278,4.59477,3.33044
item_6279,-5.72707,11.3903
item_6280,2.74423,-14.1318
item_6281,-2.71027,11.9471
item_6282,17.198,-0.38286
item_6283,-4.06248,-10.0695
item_6284,-2.11805,12.4979
item_6285,-2.36149,12.1362
item_6286,-2.03757,12.307
item_6287,-3.859,-9.57073
item_6288,-5.95892,11.7454
item_6289,-3.56756,-8.5575
item_6290,4.90741,-13.1995
item_6291,-3.69625,-8.54347
item_6292,-4.33532,-10.8116
item_6293,2.84581,-12.7363
item_6294,-4.55884,-11.1021
item_6295,-3.68166,12.1803
item_6296,-2.47349,12.2282
item_6297,2.69577,-14.1137
item_6298,-4.23716,-10.8689
item_6299,2.45355,-12.7838
item_6300,-4.23909,-10.7027
item_6301,-3.88711,-8.56433
item_6302,-1.61667,12.3821
item_6303,2.70359,-14.0218
item_6304,4.73051,2.89182
item_6305,-5.24322,11.5221
item_6306,-5.77693,-17.3646
item_6307,-1.83274,12.4202
item_6308,5.09776,-13.0593
item_6309,-1.51616,12.2149
item_6310,-4.40869,-10.9466
item_6311,-1.83924,12.0927
item_6312,4.26864,3.47216
item_6313,-1.90006,12.0149
item_6314,16.7337,-0.3051
item_6315,-1.52648,12.1878
item_6316,-5.19374,11.8983
item_6317,2.78938,-13.8282
item_6318,-4.33716,-10.744
item_6319,4.17042,3.20203
item_6320,-3.05585,12.0685
item_6321,2.93199,-13.8014
item_6322,-4.09194,-10.0068
item_6323,-3.87932,-9.37475
item_6324,-2.40381,12.056
item_6325,-3.80005,-8.28668
item_6326,3.14036,-13.9818
item_6327,2.79567,-13.8999
item_6328,5.16592,-13.022
item_6329,4.48388,3.41787
item_6330,-2.10329,12.7981
item_6331,5.13507,-12.8503
item_6332,3.37926,-13.9079
item_6333,2.75237,-13.053
item_6334,-4.7933,11.9669
item_6335,-3.22254,12.2426
item_6336,-4.22275,-10.1542
item_6337,-2.03048,12.2485
item_6338,3.59158,-13.725
item_6339,16.9901,-0.261196
item_6340,-5.32942,11.8491
item_6341,2.73507,-13.2201
item_6342,3.02304,-14.1455
item_6343,-3.99439,-9.69514
item_6344,17.3763,0.0890433
item_6345,4.4087,-13.218
item_6346,3.26979,-13.8156
item_6347,-5.55397,-16.9653
item_6348,-4.38521,-10.6791
item_6349,5.73934,-12.8042
item_6350,5.24275,-12.938
item_6351,-3.84204,-9.51426
item_6352,-2.15874,11.8151
item_6353,-3.77264,-8.23752
item_6354,-4.09887,-10.0476
item_6355,-3.59897,-8.49783
item_6356,17.1061,-0.217632
item_6357,4.95496,3.20344
item_6358,2.97947,-13.6972
item_6359,-4.94808,11.7622
item_6360,-5.6847,-17.0786
item_6361,3.88129,-13.4292
item_6362,-5.99657,11.7054
item_6363,5.80304,-12.7776
item_6364,-3.95407,-8.28953
item_6365,-3.77481,-8.66868
item_6366,4.74573,3.34786
item_6367,4.31684,3.36943
item_6368,3.25021,-13.7225
item_6369,-1.97436,11.8124
item_6370,-4.29313,-11.0847
item_6371,17.2813,-0.175265
item_6372,4.67186,3.13604
item_6373,4.8607,3.21474
item_6374,16.9959,-0.0173396
item_6375,-3.64658,-8.39179
item_6376,-3.16145,12.0913
item_6377,-1.46511,12.1783
item_6378,4.95901,-13.1861
item_6379,-5.58213,11.838
item_6380,-2.64025,12.1529
item_6381,4.78375,3.10611
item_6382,-5.06857,11.7732
item_6383,-2.13309,11.838
item_6384,-2.16989,12.5162
item_6385,4.72762,3.14266
item_6386,-5.66536,-17.1069
item_6387,4.37137,-13.0182
item_6388,16.8586,-0.0358244
item_6389,17.0427,-0.145768
item_6390,-5.64397,-17.1617
item_6391,-4.17814,-10.9164
item_6392,5.33323,-12.8239
item_6393,17.0181,0.0186417
item_6394,17.3275,-0.442669
item_6395,3.01221,-13.9299
item_6396,4.65173,3.57404
item_6397,16.9889,-0.167449
item_6398,-5.32336,11.5523
item_6399,-3.95716,-9.93378
item_6400,-3.79019,-8.15135
item_6401,3.33788,-13.639
item_6402,-3.81047,-8.30763
item_6403,17.135,-0.189121
item_6404,-5.42833,12.2144
item_6405,-3.6594,-8.5281
item_6406,-4.15109,-10.4258
item_6407,2.86088,-13.9216
item_6408,-3.75934,-8.21392
item_6409,4.3367,3.21306
item_6410,3.25039,-13.7473
item_6411,-4.03983,-9.7653
item_6412,4.69369,3.16627
item_6413,-3.50567,-8.33549
item_6414,5.00376,3.0925
item_6415,3.86037,-12.9266
item_6416,-4.33442,-10.7859
item_6417,4.44142,3.42346
item_6418,-3.99036,-9.89667
item_6419,16.9692,-0.0386161
item_6420,4.69302,3.25977
item_6421,-3.81471,-8.82828
item_6422,3.40497,-13.7059
item_6423,2.59645,-13.1111
item_6424,4.75365,3.05767
item_6425,-1.57274,11.8901
item_6426,4.32455,-12.9596
item_6427,-3.797,-8.60265
item_6428,-4.06277,-9.76505
item_6429,5.80523,-12.765
item_6430,-2.3814,12.01
item_6431,2.66251,-12.7747
item_6432,-5.67,-17.3672
item_6433,-5.56625,11.6794
item_6434,16.7253,0.107189
item_6435,-5.63686,-17.1062
item_6436,-5.00633,11.6181
item_6437,4.10802,3.33495
item_6438,-4.0628,-9.64349
item_6439,-1.90792,12.6924
item_6440,-2.88172,12.1657
item_6441,-3.81291,-10.0365
item_6442,2.98065,-13.8527
item_6443,4.0689,-13.2013
item_6444,-2.17665,12.3455
item_6445,2.94025,-13.8512
item_6446,4.50286,-13.1961
item_6447,2.79579,-14.0794
item_6448,-4.37248,-11.2099
item_6449,17.0759,-0.0295296
item_6450,-2.16974,12.2608
item_6451,-3.81938,-8.73125
item_6452,-5.70574,-17.3399
item_6453,16.9996,0.123932
item_6454,17.1899,-0.480209
item_6455,-1.71626,12.199
item_6456,-5.57115,11.8007
item_6457,17.064,-0.0868782
item_6458,-4.40171,-11.414
item_6459,4.22954,3.26736
item_6460,-5.85263,11.5915
item_6461,-2.83155,11.9084
item_6462,3.52031,-13.6809
item_6463,-1.95589,11.9073
item_6464,-3.09666,11.8968
item_6465,17.276,0.0995919
item_6466,4.4416,-12.8389
item_6467,4.18277,-13.4937
item_6468,2.86675,-12.7326
item_6469,2.84953,-13.9529
item_6470,-2.04998,11.8741
item_6471,2.55015,-13.1226
item_6472,-5.66371,-17.4313
item_6473,-5.48384,-16.9248
item_6474,16.9512,-0.0145107
item_6475,3.39362,-13.5637
item_6476,-5.75038,11.754
item_6477,-4.60463,11.5892
item_6478,-4.50141,-11.2946
item_6479,4.05365,-12.8659
item_6480,-5.48086,11.5576
item_6481,4.75772,-12.8599
item_6482,-5.79436,11.6098
item_6483,17.0145,-0.00188474
item_6484,-3.12476,12.0421
item_6485,-1.3734,12.2128
item_6486,-5.57707,12.0535
item_6487,-3.61675,-8.46368
item_6488,-5.71035,11.4797
item_6489,4.3475,3.20954
item_6490,-4.21805,-10.1663
item_6491,-2.03716,11.8631
item_6492,-2.70825,11.9833
item_6493,3.95437,-13.1471
item_6494,-4.36027,-10.7315
item_6495,4.57896,-12.8811
item_6496,-4.52712,-11.2413
item_6497,2.93925,-13.7092
item_6498,-4.26298,-11.0661
item_6499,-3.5939,-8.46026
item_6500,4.53243,3.08363
item_6501,-3.81822,-9.51004
item_6502,-5.74559,-17.4252
item_6503,2.77656,-13.8925
item_6504,-4.35702,-11.2164
item_6505,-3.6597,-8.56855
item_6506,4.60882,-12.9814
item_6507,-3.77509,-8.55129
item_6508,-4.97797,11.6239
item_6509,-4.08742,-10.0395
item_6510,17.3208,-0.304755
item_6511,-5.6671,12.2304
item_6512,4.86263,3.08879
item_6513,-4.05144,-10.0374
item_6514,-3.8001,-8.2616
item_6515,-2.05251,12.2867
item_6516,4.63414,-13.0115
item_6517,-4.19838,-10.1012
item_6518,17.2502,0.142043
item_6519,-1.53677,12.1033
item_6520,-1.8513,12.2367
item_6521,-2.00409,12.0839
item_6522,4.86222,2.95044
item_6523,-4.2459,-11.087
item_6524,-4.03688,-9.93883
item_6525,-3.6687,-8.43499
item_6526,-5.66009,11.5078
item_6527,16.8428,0.110584
item_6528,-5.60314,-16.9942
item_6529,-5.4776,11.3416
item_6530,-5.67848,-17.4482
item_6531,4.70859,3.08253
item_6532,-4.65208,11.5094
item_6533,-1.38791,12.1714
item_6534,-4.6179,-11.3862
item_6535,-4.00546,-9.76734
item_6536,-6.2072,11.6596
item_6537,-1.59849,12.2291
item_6538,4.32013,3.14404
item_6539,4.21047,-12.9582
item_6540,-4.09464,-10.0302
item_6541,4.3187,-13.1014
item_6542,17.1713,-0.395437
item_6543,-6.12744,11.7176
item_6544,-4.12272,-10.0285
item_6545,-3.65254,-8.27135
item_6546,-3.92923,-10.1044
item_6547,-6.09508,11.8429
item_6548,3.93225,-13.2194
item_6549,16.8045,0.138784
item_6550,5.20182,-12.9355
item_6551,-5.17552,11.5782
item_6552,17.0865,-0.105263
item_6553,-1.38394,12.3688
