x,y,cluster
0.418493,3.44237,8
-3.14787,3.93319,10
3.67559,1.55787,2
3.97305,2.14701,2
-1.23551,4.67934,8
-1.34053,5.47632,8
-0.899907,6.03567,8
-2.56558,2.56403,11
-1.6044,1.65569,5
-0.431524,5.03531,9
-3.86818,2.74904,11
0.99325,5.23639,8
1.35034,6.57342,12
0.0566661,7.13198,9
1.29134,5.41266,10
-0.745158,6.19925,9
-0.171077,0.60704,5
-1.55589,5.9982,9
-0.397723,7.31093,9
0.796854,4.60724,10
1.08746,5.19712,8
1.03907,1.92687,8
-0.732758,6.96047,12
0.521498,5.58517,9
3.66708,-2.68743,1
4.57276,-2.99136,1
2.12747,-0.0629862,3
1.47626,6.16084,8
1.79004,5.74446,8
2.06132,3.03651,8
1.2353,1.33368,6
1.6608,4.71996,10
1.66096,5.76015,10
1.29947,6.95768,8
0.955799,6.83237,12
1.21587,7.20624,9
0.766766,6.27442,10
1.26956,3.26129,10
2.40316,2.78814,3
0.915364,4.97488,10
1.19035,6.62486,9
1.82357,3.767,10
1.99181,5.10169,10
3.00073,2.27328,3
4.52396,0.736331,2
3.35962,1.78904,2
3.45772,2.47643,3
3.09543,2.40312,3
1.3919,4.49388,8
0.470833,5.87915,8
4.34984,0.77419,2
-0.756894,5.08447,9
3.95889,1.7765,3
3.83997,1.69986,3
3.85148,2.30057,2
3.76737,0.143048,3
0.28598,-3.86519,4
0.207989,-4.57493,4
-0.680072,6.28886,9
-0.067646,-5.88124,4
0.0357171,-5.64066,7
1.14963,-1.5173,7
3.73681,2.42199,3
0.954977,-2.30046,4
0.0281122,-4.54085,4
4.34696,0.567974,3
1.4582,1.75956,6
0.0755681,-5.25392,7
4.10412,0.372781,3
2.85576,-1.02334,7
-0.156711,1.63388,5
2.00038,5.06411,8
-1.42765,-5.19733,7
0.279488,-4.94328,7
2.27659,-1.28276,7
0.447786,-5.47325,7
-1.25786,-4.48899,4
0.392521,-4.77007,7
0.493806,-3.90491,7
-1.82511,2.27673,8
-0.57035,-5.19689,4
-0.29332,-3.04618,4
-1.39793,-5.49406,4
-0.338664,-1.49608,7
-1.16183,6.38357,8
-0.949906,6.95751,8
0.323907,-3.96145,4
-1.1591,-4.44633,4
3.37181,-2.66071,1
4.14865,-4.30299,1
5.19117,-3.35118,1
-0.361576,0.887908,5
-1.20356,-4.44096,4
0.878901,-2.88416,7
-1.33315,-4.58957,4
-0.517374,-4.24654,4
1.214,-1.29687,6
-0.668091,5.26985,5
1.2502,-1.95293,4
-0.121385,4.93854,8
1.39153,2.46241,11
1.36471,4.34296,8
-1.95973,3.22669,13
-0.0964693,-4.52682,4
3.9343,0.325881,2
-1.32247,2.62151,2
0.283691,-4.9022,4
3.72058,-2.21079,1
3.85212,-2.42596,1
3.46848,-0.291615,3
4.00348,1.7032,2
4.0006,0.435444,2
5.12868,-3.3538,1
0.747379,-3.27224,4
2.60696,2.74637,2
-0.975205,1.75773,2
-0.264251,-5.92975,4
2.26833,4.19362,8
0.877287,-4.50564,4
-0.177233,5.73411,8
3.0267,2.03426,3
-0.397284,-3.04024,4
-0.621378,-4.0897,4
-1.05186,6.80864,9
0.792664,6.91739,9
-1.04911,6.25987,12
0.195077,4.94475,10
5.15518,-3.97765,1
3.25863,-0.472017,3
-1.29552,6.49484,12
2.54295,2.84493,8
2.69816,-0.441357,2
3.52011,0.261265,3
-3.502,4.2524,11
-1.86003,1.04448,5
2.85927,1.06194,2
-0.256679,5.70178,12
-3.11286,4.15644,11
-2.67875,5.06347,9
-0.729009,6.45064,12
-3.18462,3.96312,11
-0.843667,4.84426,5
2.91224,1.72,5
-4.16176,3.41538,11
2.8578,4.07524,8
-4.00631,2.5627,11
-4.16578,3.4122,11
-3.30762,2.86707,11
-1.32866,6.21409,9
-1.68562,6.94723,9
-1.74781,1.84579,5
-0.231423,6.8509,9
-3.2733,2.28999,11
-3.96836,2.65711,11
-0.30609,4.77701,9
1.62181,2.88035,8
-3.45635,4.40142,11
-3.9941,1.96526,11
-1.39359,6.54215,9
0.0972673,5.78469,12
1.48498,3.4749,8
0.471592,3.78125,11
-0.602927,6.19068,9
-1.94419,3.20126,13
2.01077,3.74873,10
-1.62364,1.66446,5
-0.147842,-4.38185,4
3.7363,-2.53276,1
0.876461,1.53851,3
0.577152,5.43303,12
1.40914,6.67858,12
1.64897,5.1473,8
1.28119,3.51606,8
-0.790593,5.82304,12
-0.834286,5.58226,9
0.659302,7.18259,8
1.10632,7.06416,9
0.530002,5.22745,8
1.81272,5.79073,12
0.996645,6.68877,12
1.27035,4.4694,10
0.65651,6.24081,8
1.38134,4.45954,10
1.83951,4.69178,10
1.32447,1.43406,7
0.246851,7.51231,9
1.63216,5.8398,10
0.144788,7.6647,12
4.16457,0.79447,2
1.70136,3.56729,8
1.30011,4.51167,10
0.427243,7.61185,9
1.52806,5.3472,10
1.98701,4.29233,9
1.2959,3.98871,10
3.1175,0.380045,3
3.88756,0.888283,2
2.02203,3.32081,8
0.111478,5.70331,9
3.11211,3.72406,2
3.32567,1.63567,3
-0.34064,1.87725,5
1.16703,6.66716,8
2.48385,3.06885,8
1.56889,4.67149,9
0.365469,6.14572,9
0.0465184,-4.67012,7
-1.72394,1.22323,5
-0.397624,3.8077,5
-0.261826,7.55524,9
3.55781,0.482144,3
1.37658,6.15271,8
0.840561,3.9299,8
0.859286,-5.06293,7
1.38466,5.75711,8
-0.663677,-5.74678,4
0.830719,-2.76645,7
4.3469,1.45117,2
0.323523,6.79216,8
-0.0567327,-5.64978,4
1.34714,5.68535,8
-0.276579,-5.87473,4
-0.304539,-5.82412,4
0.345779,5.19755,12
3.0593,2.72061,2
1.40165,1.5087,6
-0.171625,-3.73508,4
0.867084,-4.0313,7
4.16337,1.95005,2
-1.4115,2.12901,5
0.807142,-4.66458,4
4.26084,1.76425,2
-1.79552,2.37096,13
3.52432,0.477656,2
-0.1687,-3.65085,7
-0.407879,7.57309,12
-1.24708,-4.88797,4
3.8189,1.56242,2
-0.583111,-4.18559,4
0.762269,-5.353,4
-1.05958,-3.9584,4
2.39154,-1.19879,3
1.21057,-2.19303,6
-0.17364,-3.5836,4
-1.50934,7.2921,12
-0.46231,-3.87486,4
0.193012,-5.02467,4
0.907101,-3.72274,4
0.285129,-4.87442,7
0.416799,-4.07904,4
-0.432263,-4.0226,4
-1.04144,-5.01671,7
-0.260037,2.09849,5
-1.16134,-3.83392,4
0.291541,6.653,12
-1.08365,-4.88933,4
-1.06294,3.3686,8
1.01163,-4.55584,7
3.19966,0.32135,3
5.49038,4.79896,7
0.448896,-5.30766,4
3.35069,2.90384,2
-1.08999,-5.15345,4
5.41589,-3.53273,1
0.166345,-3.50879,4
3.86619,-2.43211,1
4.03193,-3.26348,1
-1.78317,7.41261,8
0.830202,-2.77861,4
3.71789,-2.06268,1
0.774006,-4.49383,7
1.49485,-2.17266,7
5.28158,-3.62702,1
-2.0082,2.78151,13
4.08731,-4.05926,1
-0.834374,6.97868,12
-0.780154,-4.85362,4
1.91895,-1.64116,7
0.300376,4.831,12
3.43424,1.60739,2
0.31552,-3.28037,7
-1.58249,2.47601,13
-2.08518,3.07567,13
3.91502,0.696906,2
3.55876,-0.339852,3
0.0568099,-3.38822,4
1.33323,4.8228,10
-1.77445,1.60676,5
-0.818529,4.77479,5
-1.71513,2.11595,13
4.69625,-3.77938,1
1.26241,4.4177,10
0.230933,-0.923276,2
1.35738,4.39505,9
-1.7598,1.70084,5
5.10958,-3.74828,1
0.168291,6.87332,12
-0.647781,7.1025,9
1.29859,-1.56686,6
-0.585504,-4.19422,4
3.13676,-0.660237,3
1.42334,3.97339,8
1.43736,-1.77681,6
-1.09164,7.86444,12
0.016658,6.59799,12
3.41541,0.937908,2
5.04285,-4.07083,1
3.07256,1.69266,3
2.12099,-0.290968,3
2.67057,1.52451,2
4.87776,-4.33692,1
-0.796076,6.88917,12
-3.2273,4.82513,11
-1.5055,2.94459,11
0.41177,4.54713,8
-1.71385,7.33942,9
-1.62256,1.65532,5
-3.24496,3.59659,11
1.17618,1.65561,8
-3.8657,2.83165,11
-4.00599,2.00151,11
-1.56518,2.54838,11
-0.394668,1.89138,5
-0.694719,5.08268,5
-1.41845,1.70125,5
0.940016,6.04181,10
-1.35965,7.08008,9
-2.08334,2.98742,13
1.11129,1.57838,7
0.532101,6.74586,9
2.00402,3.86831,8
2.0467,4.20467,10
1.76948,5.37225,9
0.603514,6.42973,9
-0.00607534,6.92088,8
1.36866,1.81626,6
-0.103617,5.16064,10
0.743668,5.46518,9
2.19524,4.40321,10
3.45783,-0.559709,2
-0.72968,5.97447,9
1.20658,2.75271,10
4.03238,0.620056,2
0.456603,6.67354,9
2.26199,2.83022,8
4.26998,1.45642,2
3.34547,2.71915,2
-0.88837,7.33527,12
3.11847,-0.142035,3
1.1737,1.43475,8
-1.2681,7.39454,8
3.21554,0.973703,3
-0.677354,5.87311,12
3.52867,0.116206,3
2.09985,2.55799,3
2.13298,4.70693,9
0.319739,6.64291,9
3.30863,-0.406854,3
-0.0961535,-5.92324,4
0.752979,2.05571,10
0.81101,1.96571,3
-1.25514,7.63436,12
1.45817,-1.391,7
-0.247742,-5.26338,4
-0.044679,-4.86453,4
0.360412,-3.10125,4
3.78107,0.08968,2
0.875994,-2.4243,4
-0.312693,-6.09125,4
-0.180072,-5.03345,4
-0.270859,7.63541,9
1.1304,-4.0505,7
0.579177,6.44962,12
4.05885,2.19846,2
0.221179,-3.91801,7
-2.24537,2.94537,13
-0.493148,-4.98479,4
-1.74622,7.31728,12
3.86823,0.486837,2
0.684271,6.34289,12
-0.662224,-4.06855,4
-1.41858,-5.4506,4
-1.44289,-4.5968,4
-0.194208,-3.49336,7
1.65715,2.71483,10
0.917908,-2.34148,7
-1.18133,7.22584,12
0.886435,-4.96157,7
3.90241,2.11574,2
-1.35978,-5.13307,4
-0.348545,6.78189,8
3.2193,1.64293,2
0.861502,7.02238,12
-0.268995,5.75058,8
-0.399875,-3.77549,7
-0.327443,6.57302,12
-0.715906,-4.13303,4
-0.205426,3.05192,5
1.98965,0.174314,3
3.38559,0.67907,3
-1.44532,-5.38124,4
-0.115907,-5.05394,7
2.86781,2.14007,2
-0.751239,7.45262,12
-0.231107,6.88777,12
-0.0388769,3.90893,11
0.849705,4.27833,11
-0.511332,6.98301,12
4.66116,-3.08192,1
-0.399813,6.02915,8
-1.47742,-4.78537,4
-0.176547,-6.00961,7
1.27861,-1.61201,6
-0.3956,-6.11415,7
0.717741,-2.42962,7
-0.705598,6.54065,12
4.82759,-3.13102,1
4.96668,-3.14223,1
4.83631,-3.14444,1
-1.93207,2.81411,13
0.425158,-4.7297,7
-1.89557,2.5706,13
5.45718,-3.63719,1
0.0814363,6.61335,8
0.767713,-0.639933,3
2.54796,1.03778,2
-0.880178,4.40114,8
4.12789,1.53644,2
3.18859,3.24463,5
4.18636,0.573115,2
-1.07878,-4.96674,4
4.2151,-3.5897,1
4.42746,-3.52603,1
4.28425,1.6656,2
2.45416,4.06048,10
2.30564,0.413859,8
-0.326502,1.14957,5
5.29374,-3.4384,1
-0.491379,1.22541,5
4.39627,-4.28684,1
-1.54787,6.35506,8
-1.60138,3.0567,2
-0.525126,1.98012,5
0.931587,-2.16336,6
0.727551,-3.01791,4
5.35018,-3.52104,1
-0.87305,4.22874,5
-0.776466,-3.89157,4
4.41414,0.710553,2
3.75958,2.31837,2
3.08133,2.45605,2
-0.608677,2.08099,5
-1.67809,-5.2022,4
-0.339253,4.4682,8
-0.415683,1.46281,5
4.38111,0.867236,3
-1.85365,2.23604,8
2.22431,3.4962,8
0.632081,-3.61382,4
5.41491,-3.52139,1
5.15169,-3.80126,1
2.45005,4.68122,11
-1.81721,4.00562,8
-0.804302,-3.1846,4
-2.00048,3.1845,13
0.426475,-2.86243,4
0.351002,-2.88925,4
-1.77523,7.24463,9
1.15857,-3.22331,7
1.55772,4.57107,10
-1.50195,7.689,12
-1.11641,7.06179,9
-1.24862,3.37524,2
3.79973,2.11912,2
-1.96183,6.88601,8
-2.94804,4.93396,11
2.74163,0.888073,11
-3.32968,4.1196,11
-2.75719,2.93456,11
-1.52204,7.13409,9
2.43634,2.53325,8
-2.3377,2.60064,11
-0.936296,5.92808,9
-3.94605,1.9419,11
-1.5045,2.7883,13
-0.534591,6.94378,9
-4.00187,2.08283,11
-3.91839,1.83825,11
-1.69034,0.734822,5
-1.32381,3.31534,2
-1.00451,7.05209,9
-2.99968,4.93895,8
-0.541858,3.87392,5
-1.61261,7.24079,9
-1.82206,2.53058,13
1.95248,-1.60278,7
1.44649,4.30344,9
1.99549,3.82148,10
1.59988,5.56841,10
0.2807,4.74784,8
1.28024,6.83276,8
0.973865,6.69635,9
2.24438,2.27208,8
0.510903,7.19524,9
0.566805,6.55797,12
1.68673,5.76225,10
-1.52823,7.24112,12
-0.305689,5.73854,12
3.98077,1.66959,2
2.28658,4.32048,10
3.98226,0.355211,2
0.574578,6.09142,12
3.63955,-0.202246,3
4.18527,0.503975,2
3.98768,0.689406,2
4.04622,0.521593,2
2.52341,-1.29682,7
3.59812,0.565247,3
0.704066,6.48318,9
-0.205043,2.02805,5
-0.0441774,-5.76586,4
-0.139423,6.78083,8
0.173715,6.08175,9
1.33134,6.43584,10
3.68207,0.213776,2
-0.303446,-6.10856,4
4.01418,0.692146,2
0.894905,-5.37585,7
4.3321,0.794975,3
3.94978,0.622765,3
-0.239495,-5.02619,4
1.17665,-1.03673,6
1.32885,1.30369,6
5.59697,4.88169,11
4.35794,1.67704,2
4.18295,1.11308,2
-0.620117,-3.21025,7
3.30845,0.990969,2
-1.00574,6.51428,9
4.03957,2.09065,3
-0.599966,-3.89254,4
3.57452,0.568645,3
-1.27219,-5.05917,4
-0.156756,-4.02679,4
-0.587811,-6.1401,7
0.352866,-4.93884,4
1.48946,4.23792,10
-0.28609,-3.96539,4
3.23529,2.60955,2
-0.708293,7.45057,9
-0.852992,-5.07793,4
-0.583427,-5.82847,4
1.22904,-2.98121,4
-1.25746,-5.24243,4
0.00249405,-3.79649,4
-0.94481,-4.8777,4
-1.67928,7.23769,8
3.41097,-2.59386,1
0.795959,-5.07485,4
3.4216,2.80129,2
-2.1597,3.06078,13
0.658121,-3.58773,4
-0.974744,-4.61408,4
4.63191,-3.01289,1
4.16419,-4.26442,1
4.41027,-4.20878,1
0.863902,-4.73238,7
-0.873862,-4.57974,4
5.05613,-3.21594,1
4.49826,-3.15451,1
-0.431569,6.5392,8
0.276812,-1.00392,2
0.043471,-4.66285,7
0.271766,-1.06273,7
5.36225,-3.56386,1
-1.72601,1.38325,5
-0.125518,6.71561,8
1.22583,3.45712,8
0.798734,6.31061,12
0.612785,3.93271,10
-1.82511,3.31545,13
-0.830015,1.75863,5
-0.85239,7.40353,12
1.11347,5.24017,10
4.71506,-3.14572,1
2.38263,4.39067,8
0.728298,5.81988,8
3.43006,-0.161395,2
0.757014,-3.12448,7
4.14602,0.418467,3
2.73478,4.01487,8
2.47382,2.96143,2
-1.63137,3.57076,13
3.95791,1.96084,2
-0.0766776,-5.5447,7
0.0869536,-4.30889,4
-1.83242,1.75,5
2.06964,3.26881,10
1.99291,2.13924,8
-0.463168,-4.26903,4
-0.361715,5.73905,11
-0.706606,-3.4869,4
-0.0855617,-5.71553,4
-0.0314282,-5.62114,4
-0.138137,7.15611,12
3.98703,-1.66226,1
0.407009,-2.97483,4
3.19197,1.48995,3
5.28377,-3.68643,1
1.44408,5.39951,8
0.335828,4.30766,8
-0.856181,6.09133,9
0.73288,-3.33874,7
-1.15938,7.19807,12
-1.25393,3.56046,8
3.34746,-0.18519,3
0.173068,7.3368,9
-1.55628,1.76634,5
3.78727,1.16753,2
-0.134656,5.98465,9
-1.64527,7.37228,12
3.8887,1.74928,2
-2.98743,4.94421,9
-3.51627,3.69217,1
3.56713,-3.04682,1
-0.795727,7.47126,12
-0.246739,6.91601,9
-3.95538,2.07826,11
-1.59642,1.6784,5
-1.58185,1.68808,5
-4.03615,1.9433,11
-0.810716,5.02622,5
-0.412775,4.73297,5
0.655225,7.09883,12
-3.24233,4.74625,11
-3.94411,1.89125,11
-0.939571,5.37879,9
0.568106,6.79509,9
-1.54288,5.83706,12
1.36773,5.59693,10
1.84966,3.76136,10
3.10162,1.48735,2
-0.242387,-3.20787,7
3.75898,-2.32536,1
1.7544,5.07762,8
1.39511,3.64133,10
1.66635,5.35507,10
1.91494,4.41595,10
1.4662,5.93586,12
1.66102,6.45632,9
-0.371856,7.0003,12
1.95482,3.29814,8
1.113,7.22929,9
1.80145,5.27208,10
3.5962,-0.186587,2
0.0808851,5.12594,8
1.60954,5.88074,10
1.15158,6.58168,12
1.52867,6.10277,10
0.469596,6.60303,9
1.80589,5.95969,10
3.07173,2.76758,3
3.88493,2.03997,3
1.55639,6.34258,12
1.81214,4.49749,10
-0.485735,5.91782,12
-1.73069,7.30883,12
3.18408,-0.451777,3
-1.79638,1.04264,5
1.57234,5.78075,9
1.01002,4.3796,10
3.68827,2.35113,3
-0.00234606,1.74522,5
1.8729,0.229272,7
4.41747,1.53045,2
-0.25277,7.35738,9
3.39531,1.65144,3
4.22045,1.24055,2
3.35408,0.82084,2
3.37856,0.628449,3
3.02185,-0.722002,3
4.44303,1.45093,2
0.0117109,-5.00544,4
1.40332,6.48383,9
1.43661,6.2378,12
0.608009,6.15531,12
-1.50802,7.15117,12
2.6621,-0.297882,3
0.806545,7.38926,9
1.56105,2.44255,6
4.45681,0.593646,2
1.88435,2.74434,8
4.09696,1.05144,3
0.743526,-5.45444,7
0.444861,5.24293,10
-0.711718,-5.83981,4
4.36734,0.509651,3
-0.675367,-5.41257,4
4.29188,0.449986,3
-0.520134,-5.35482,4
1.41595,1.74324,6
0.0253772,-4.67672,7
0.164948,-5.44609,4
-0.297204,-3.87961,4
-0.539763,-5.97266,4
-1.78107,7.20172,12
-0.684249,6.91417,12
-0.936452,-4.29243,4
-0.365474,-2.52981,4
-0.242198,-3.99445,4
3.62851,0.273509,3
1.16344,-2.59537,7
-1.14718,-3.74923,4
1.95967,4.11288,10
-0.114029,-6.07027,4
0.48642,-4.3892,7
-1.34074,5.57258,8
4.3788,1.18359,2
0.662175,6.87904,8
-1.40657,2.56111,12
3.07905,0.562732,2
1.12289,4.46561,8
2.13388,2.20427,3
-0.878314,-4.15982,4
0.38005,-2.11472,4
1.00974,-2.23626,6
1.03387,-4.16668,7
0.0546393,-3.11379,4
-0.579384,-4.31491,4
0.366433,-5.51321,4
-1.75803,2.53579,13
4.30038,1.02507,2
0.866918,-4.71124,7
3.27017,-0.157144,2
-1.50366,-5.51925,4
5.22393,-3.37222,1
4.32007,-2.89415,1
-0.870085,-4.36179,7
4.15598,-4.24407,1
-1.47245,-4.91775,4
5.23664,-3.43928,1
4.0307,-3.16195,1
3.12537,-0.393522,2
4.19873,-3.8813,1
-1.26858,-5.21034,4
3.49705,2.87604,2
0.122972,6.70744,8
0.710713,-5.35138,4
2.67333,1.0583,2
3.09875,-0.802028,7
-1.14066,-4.86976,4
4.32924,-2.90189,1
0.256183,6.49975,12
1.07315,6.0923,12
-1.41141,7.11173,12
3.26338,3.51578,2
0.459816,6.50997,8
1.47253,3.45111,9
2.60526,-0.236798,3
-0.155806,-4.21185,7
-0.302613,-4.16344,4
1.3765,-3.23178,3
4.77905,-3.06932,1
1.3896,4.51384,10
-1.00906,1.748,2
5.24679,-3.54413,1
0.708408,-4.29107,4
3.88467,-2.55163,1
1.64271,4.98685,10
-0.718328,4.93016,9
1.14526,6.4072,12
-1.38555,3.64871,12
0.420914,6.76731,12
1.19503,5.41667,8
2.83493,0.936532,2
4.83477,-4.38346,1
3.31805,3.35723,2
2.98999,-0.939848,7
4.30151,-3.77587,1
-0.532554,7.08696,12
-3.04221,5.04592,8
-3.28307,4.70992,11
-3.18502,4.73044,11
3.44954,3.16732,2
-3.90272,3.83096,11
3.19011,0.553748,2
2.43412,0.241933,3
-3.55997,3.95545,11
-3.51092,3.83767,11
-3.44595,4.46145,11
-0.486781,1.71884,5
-1.99784,2.12712,13
-1.43919,2.5815,8
-1.58653,1.7762,5
2.24543,4.77628,8
-2.02096,2.74241,11
-3.97823,2.74119,11
-1.72412,7.05695,9
-3.21302,4.6141,11
-1.46374,2.64554,11
-3.21473,4.2754,11
2.7107,1.79729,10
-2.91479,3.62353,10
-0.807257,5.435,9
-1.0289,5.62006,12
0.845204,3.97391,10
-0.523699,6.42205,12
-0.996582,2.95159,12
1.55228,6.47112,12
-0.396373,5.61533,12
1.5613,6.43646,12
1.23713,3.87731,8
0.315243,4.48241,8
1.65667,4.5464,10
2.33719,4.60872,10
-0.192765,5.95323,12
1.15914,6.61426,9
2.3558,3.88058,10
1.9422,4.50457,10
3.31981,2.96345,2
2.36821,2.77214,3
3.59136,2.43631,2
3.3263,0.172449,3
1.05542,-3.9306,7
-0.215254,6.41517,8
1.16549,5.43624,8
-0.532539,2.129,5
-0.56926,-3.08428,4
-0.349822,-5.41649,7
1.14334,4.37326,10
4.05443,1.5649,2
2.94207,-0.571683,3
4.05603,2.15331,3
0.478156,-5.3247,7
0.418687,-3.0135,7
-0.175135,6.5589,9
1.28831,-2.11925,4
-0.533023,-4.97647,4
1.27255,1.06622,6
1.33778,4.08486,8
0.988861,-5.39429,11
2.27844,0.431238,3
-0.338992,3.96598,5
-0.204152,-5.61089,4
4.40532,1.46886,2
0.913207,5.56768,12
-0.187856,-5.42203,4
-0.191103,-5.93767,7
-1.62691,0.628709,5
3.47672,0.317519,2
0.97921,-2.84474,6
4.16585,1.77336,2
2.01794,4.8124,8
0.0802879,-3.99447,7
4.26544,1.10276,2
-1.14159,-4.45232,4
-1.47975,-5.22484,4
-0.914967,-3.96704,4
0.791295,-5.07203,7
1.32282,-1.44866,6
-1.45829,-4.93743,4
-1.31874,-4.6154,4
0.955436,3.25528,10
-1.46788,1.82163,5
-1.59898,-5.28684,4
-0.0373788,7.48517,12
-0.177195,7.13707,12
-1.3522,-5.32532,4
-0.51858,-3.60395,7
0.901042,-5.01603,4
-0.814995,-3.23426,4
0.373016,-3.70832,4
1.45258,3.03401,8
-0.370787,1.93927,5
0.171512,6.84255,8
0.98379,-3.01787,4
-1.39129,-4.72311,4
-0.00308756,-2.5916,2
0.568052,-3.92006,4
-1.40143,-4.81654,4
5.39492,-3.55953,1
0.17102,-5.90466,7
1.09464,-3.38454,4
3.8282,-3.37854,1
-0.983969,-4.15637,4
-0.649479,1.16754,5
4.25565,-4.25342,1
4.35473,-4.29066,1
1.68304,2.70096,10
0.254768,-0.983707,1
4.323,-4.33298,1
-0.15122,-5.67009,7
-1.14039,1.67335,5
0.935509,-2.20621,7
-0.299983,-6.00097,7
2.88681,1.60322,11
3.96066,-3.66532,1
5.42355,-3.70998,1
-1.29595,2.46073,8
-0.787036,5.99265,9
-0.499396,-3.34515,7
-0.542868,6.11486,12
4.43094,1.86021,3
3.95287,-3.34522,1
-2.07147,2.6314,13
-1.61538,2.43127,2
1.48971,-2.97447,4
4.73667,-3.5858,1
3.63316,-0.326024,1
5.3579,-3.56364,1
-0.577628,1.12557,5
-0.501451,1.11936,5
1.40492,-2.76015,4
-0.528895,1.15403,5
4.90145,-3.36197,1
2.0512,3.33131,10
-0.649373,5.1684,5
-1.1497,-4.29986,4
3.35562,2.24755,2
4.98467,-3.66564,1
-1.71403,2.84428,13
-1.9532,3.28554,13
4.87049,-3.61092,1
2.16468,1.38433,2
0.404982,-5.38513,4
-0.299371,1.21462,5
4.79692,-3.65041,1
-0.926579,1.65522,5
-0.865027,-3.41178,4
0.0138091,6.01697,9
-0.881431,1.85117,2
0.477136,-2.63048,6
4.25659,-4.31693,1
3.75348,0.773872,2
2.6214,0.103765,1
3.54845,1.6074,2
3.68976,0.73278,2
-0.143995,2.18824,5
0.39535,6.37904,12
3.20502,2.09552,3
1.90611,4.24991,10
-3.191,4.34296,11
-1.45824,7.05799,12
-3.13183,5.01172,9
-3.86627,2.77563,11
0.484006,5.18211,8
-3.92928,2.19753,11
-0.522218,6.05972,9
-3.13352,3.25247,11
-0.973118,6.3931,9
-0.43181,5.3762,9
-3.03356,4.50128,11
-3.85685,2.79029,11
-0.697947,4.21865,9
-3.19778,3.07777,11
0.731379,6.69322,12
-1.39729,3.85322,5
0.750018,4.38025,10
1.76984,4.78866,8
-1.08885,7.7797,12
1.1437,1.45298,6
0.0940078,3.04367,10
0.0230138,3.13412,10
1.25129,5.40923,10
1.9582,4.69835,9
1.16503,5.05754,9
0.683097,3.64623,10
2.55163,3.84585,3
1.52956,5.74365,9
2.25618,4.05326,10
0.0993058,7.21362,9
3.48559,-0.395507,3
1.43065,3.75253,10
2.86861,3.27073,3
1.19737,5.29535,10
-0.500683,-3.37961,4
1.1884,-2.82024,7
3.45536,2.48213,2
0.0541583,-5.45199,7
0.5525,-4.37931,7
3.05826,-0.107824,3
-0.306342,7.45224,9
0.291781,7.36478,9
-0.270173,-6.09614,4
3.30118,1.67793,3
3.33894,-0.211884,2
0.136999,5.58561,9
0.0114389,-4.98815,4
-0.261168,-5.00014,4
4.26166,1.09913,2
2.59262,-0.760495,3
1.25937,4.50556,8
0.561184,6.45364,12
-0.15989,-5.26,4
1.45056,1.71716,6
-2.29167,2.93116,13
5.54713,4.84207,11
-1.22834,-4.61404,4
-1.64828,0.613931,5
-0.30114,6.58801,12
-0.444529,-6.13195,4
-0.672622,-5.45856,4
-1.04222,-5.84193,7
1.23087,-1.26565,7
3.54745,1.24029,2
0.907614,5.20566,10
-0.150798,-4.30941,4
-0.682259,-4.05002,4
2.66981,1.87126,2
-1.31314,7.08602,12
-0.940331,7.09133,12
-0.492321,-4.18365,4
-0.718217,-3.73604,4
-0.115069,-5.9329,7
0.443632,-4.04069,7
-0.568543,6.66351,8
0.0604423,4.90304,8
-0.0452355,6.91851,12
0.395592,-5.36156,7
0.563336,-5.31542,7
-0.14676,-4.26538,4
0.897376,-4.73751,4
-0.226504,-1.51637,7
0.514998,6.5901,8
1.11385,-2.61537,6
-1.27209,5.9183,8
1.21154,-1.64183,4
-1.20333,6.46054,8
-1.70779,7.49552,12
3.78615,2.84113,3
4.28489,-2.87257,1
0.939385,-3.68294,4
0.497148,-5.15833,7
-1.30425,-4.33653,4
-0.337915,-5.58534,4
4.01868,-3.48445,1
4.1699,-3.82042,1
1.91292,2.51815,10
3.80261,-2.3395,1
0.85029,-2.37539,7
0.564385,-4.15034,7
4.86656,-3.21727,1
2.86476,0.78343,2
1.20542,-1.31194,7
5.03678,-3.63087,1
-0.827869,-4.73922,4
-0.255026,-3.65781,4
3.78262,-2.39879,1
0.279544,4.84749,8
-0.140842,-4.03534,4
-1.68151,2.427,13
-1.57706,6.59597,9
4.03222,-3.27459,1
1.99198,5.07866,10
3.54889,3.19218,2
-0.22676,5.62323,10
-0.329267,6.96245,12
1.73022,-3.173,4
5.50411,-3.68288,1
-2.01716,3.06048,13
0.5518,-3.88008,4
-0.837421,7.55917,12
3.81676,1.55989,2
3.24213,1.45173,2
-0.780721,7.14209,9
1.74839,3.08024,6
-0.978159,7.6991,12
-0.824698,6.65503,12
-0.452907,-3.97217,7
-0.527894,7.23207,9
0.559424,-4.06486,4
1.26452,3.93015,8
3.89775,2.3809,2
4.08815,1.87992,2
3.47482,1.46308,3
0.959031,-1.88651,7
3.10539,0.682569,3
0.465768,6.57459,9
-2.81445,5.48667,8
-3.03142,4.60788,11
-3.21953,4.33939,11
-4.09735,3.52744,11
-1.45952,6.66113,12
0.0428871,6.38969,9
0.511533,6.11635,11
-1.30119,6.06472,12
-4.153,3.41853,11
3.00745,3.83933,10
-1.0961,5.76073,9
-3.98554,2.25294,11
-0.690561,5.41493,12
0.798672,5.53151,10
-4.17858,3.41368,11
-4.03734,3.28089,11
-1.6118,7.21076,9
