,x,y,z
69.8640000000022, 1.0000000, 1212.1840000,-76.6400000
69.8760000000022, 1.0000000, 1212.3920000,-76.6533333
69.8880000000022, 1.0000000, 1212.6000000,-76.6666667
69.9000000000022, 1.0000000, 1212.8080000,-76.6800000
69.9120000000022, 1.0000000, 1213.0160000,-76.6933333
69.9240000000022, 1.0000000, 1213.2240000,-76.7066667
69.9360000000022, 1.0000000, 1213.4320000,-76.7200000
69.9480000000022, 1.0000000, 1213.6400000,-76.7333333
69.9600000000022, 1.0000000, 1213.8480000,-76.7466667
69.9720000000022, 1.0000000, 1214.0560000,-76.7600000
69.9840000000022, 1.0000000, 1214.2640000,-76.7733333
69.9960000000022, 1.0000000, 1214.4720000,-76.7866667
70.0080000000022, 1.0000000, 1214.6800000,-76.8000000
70.0200000000022, 1.0000000, 1214.8880000,-76.8133333
70.0320000000022, 1.0000000, 1215.0960000,-76.8266667
70.0440000000022, 1.0000000, 1215.3040000,-76.8400000
70.0560000000022, 1.0000000, 1215.5120000,-76.8533333
70.0680000000022, 1.0000000, 1215.7200000,-76.8666667
70.0800000000022, 1.0000000, 1215.9280000,-76.8800000
70.0920000000022, 1.0000000, 1216.1360000,-76.8933333
70.1040000000022, 1.0000000, 1216.3440000,-76.9066667
70.1160000000022, 1.0000000, 1216.5520000,-76.9200000
70.1280000000022, 1.0000000, 1216.7600000,-76.9333333
70.1400000000022, 1.0000000, 1216.9680000,-76.9466667
70.1520000000022, 1.0000000, 1217.1760000,-76.9600000
70.1640000000022, 1.0000000, 1217.3840000,-76.9733333
70.1760000000022, 1.0000000, 1217.5920000,-76.9866667
70.1880000000022, 1.0000000, 1217.8000000,-77.0000000
70.2000000000022, 1.0000000, 1218.0080000,-77.0133333
70.2120000000022, 1.0000000, 1218.2160000,-77.0266667
70.2240000000022, 1.0000000, 1218.4240000,-77.0400000
70.2360000000022, 1.0000000, 1218.6320000,-77.0533333
70.2480000000022, 1.0000000, 1218.8400000,-77.0666667
70.2600000000022, 1.0000000, 1219.0480000,-77.0800000
70.2720000000022, 1.0000000, 1219.2560000,-77.0933333
70.2840000000022, 1.0000000, 1219.4640000,-77.1066667
70.2960000000022, 1.0000000, 1219.6720000,-77.1200000
70.3080000000022, 1.0000000, 1219.8800000,-77.1333333
70.3200000000022, 1.0000000, 1220.0880000,-77.1466667
70.3320000000022, 1.0000000, 1220.2960000,-77.1600000
70.3440000000022, 1.0000000, 1220.5040000,-77.1733333
70.3560000000022, 1.0000000, 1220.7120000,-77.1866667
70.3680000000022, 1.0000000, 1220.9200000,-77.2000000
70.3800000000022, 1.0000000, 1221.1280000,-77.2133333
70.3920000000022, 1.0000000, 1221.3360000,-77.2266667
70.4040000000022, 1.0000000, 1221.5440000,-77.2400000
70.4160000000022, 1.0000000, 1221.7520000,-77.2533333
70.4280000000022, 1.0000000, 1221.9600000,-77.2666667
70.4400000000022, 1.0000000, 1222.1680000,-77.2800000
70.4520000000022, 1.0000000, 1222.3760000,-77.2933333
70.4640000000022, 1.0000000, 1222.5840000,-77.3066667
70.4760000000022, 1.0000000, 1222.7920000,-77.3200000
70.4880000000022, 1.0000000, 1223.0000000,-77.3333333
70.5000000000022, 1.0000000, 1223.2080000,-77.3466667
70.5120000000022, 1.0000000, 1223.4160000,-77.3600000
70.5240000000022, 1.0000000, 1223.6240000,-77.3733333
70.5360000000022, 1.0000000, 1223.8320000,-77.3866667
70.5480000000022, 1.0000000, 1224.0400000,-77.4000000
70.5600000000022, 1.0000000, 1224.2480000,-77.4133333
70.5720000000022, 1.0000000, 1224.4560000,-77.4266667
70.5840000000022, 1.0000000, 1224.6640000,-77.4400000
70.5960000000022, 1.0000000, 1224.8720000,-77.4533333
70.6080000000022, 1.0000000, 1225.0800000,-77.4666667
70.6200000000022, 1.0000000, 1225.2880000,-77.4800000
70.6320000000022, 1.0000000, 1225.4960000,-77.4933333
70.6440000000022, 1.0000000, 1225.7040000,-77.5066667
70.6560000000022, 1.0000000, 1225.9120000,-77.5200000
70.6680000000022, 1.0000000, 1226.1200000,-77.5333333
70.6800000000022, 1.0000000, 1226.3280000,-77.5466667
70.6920000000022, 1.0000000, 1226.5360000,-77.5600000
70.7040000000022, 1.0000000, 1226.7440000,-77.5733333
70.7160000000022, 1.0000000, 1226.9520000,-77.5866667
70.7280000000022, 1.0000000, 1227.1600000,-77.6000000
70.7400000000022, 1.0000000, 1227.3680000,-77.6133333
70.7520000000022, 1.0000000, 1227.5760000,-77.6266667
70.7640000000022, 1.0000000, 1227.7840000,-77.6400000
70.7760000000022, 1.0000000, 1227.9920000,-77.6533333
70.7880000000022, 1.0000000, 1228.2000000,-77.6666667
70.8000000000022, 1.0000000, 1228.4080000,-77.6800000
70.8120000000022, 1.0000000, 1228.6160000,-77.6933333
70.8240000000022, 1.0000000, 1228.8240000,-77.7066667
70.8360000000022, 1.0000000, 1229.0320000,-77.7200000
70.8480000000022, 1.0000000, 1229.2400000,-77.7333333
70.8600000000022, 1.0000000, 1229.4480000,-77.7466667
70.8720000000022, 1.0000000, 1229.6560000,-77.7600000
70.8840000000022, 1.0000000, 1229.8640000,-77.7733333
70.8960000000022, 1.0000000, 1230.0720000,-77.7866667
70.9080000000022, 1.0000000, 1230.2800000,-77.8000000
70.9200000000022, 1.0000000, 1230.4880000,-77.8133333
70.9320000000022, 1.0000000, 1230.6960000,-77.8266667
70.9440000000022, 1.0000000, 1230.9040000,-77.8400000
70.9560000000022, 1.0000000, 1231.1120000,-77.8533333
70.9680000000022, 1.0000000, 1231.3200000,-77.8666667
70.9800000000022, 1.0000000, 1231.5280000,-77.8800000
70.9920000000022, 1.0000000, 1231.7360000,-77.8933333
71.0040000000022, 1.0000000, 1231.9440000,-77.9066667
71.0160000000022, 1.0000000, 1232.1520000,-77.9200000
71.0280000000022, 1.0000000, 1232.3600000,-77.9333333
71.0400000000022, 1.0000000, 1232.5680000,-77.9466667
71.0520000000022, 1.0000000, 1232.7760000,-77.9600000
71.0640000000022, 1.0000000, 1232.9840000,-77.9733333
71.0760000000022, 1.0000000, 1233.1920000,-77.9866667
71.0880000000022, 1.0000000, 1233.4000000,-78.0000000
71.1000000000022, 1.0000000, 1233.6080000,-78.0133333
71.1120000000022, 1.0000000, 1233.8160000,-78.0266667
71.1240000000022, 1.0000000, 1234.0240000,-78.0400000
71.1360000000022, 1.0000000, 1234.2320000,-78.0533333
71.1480000000022, 1.0000000, 1234.4400000,-78.0666667
71.1600000000022, 1.0000000, 1234.6480000,-78.0800000
71.1720000000022, 1.0000000, 1234.8560000,-78.0933333
71.1840000000022, 1.0000000, 1235.0640000,-78.1066667
71.1960000000022, 1.0000000, 1235.2720000,-78.1200000
71.2080000000022, 1.0000000, 1235.4800000,-78.1333333
71.2200000000022, 1.0000000, 1235.6880000,-78.1466667
71.2320000000022, 1.0000000, 1235.8960000,-78.1600000
71.2440000000022, 1.0000000, 1236.1040000,-78.1733333
71.2560000000022, 1.0000000, 1236.3120000,-78.1866667
71.2680000000022, 1.0000000, 1236.5200000,-78.2000000
71.2800000000022, 1.0000000, 1236.7280000,-78.2133333
71.2920000000022, 1.0000000, 1236.9360000,-78.2266667
71.3040000000022, 1.0000000, 1237.1440000,-78.2400000
71.3160000000022, 1.0000000, 1237.3520000,-78.2533333
71.3280000000022, 1.0000000, 1237.5600000,-78.2666667
71.3400000000022, 1.0000000, 1237.7680000,-78.2800000
71.3520000000022, 1.0000000, 1237.9760000,-78.2933333
71.3640000000022, 1.0000000, 1238.1840000,-78.3066667
71.3760000000023, 1.0000000, 1238.3920000,-78.3200000
71.3880000000023, 1.0000000, 1238.6000000,-78.3333333
71.4000000000023, 1.0000000, 1238.8080000,-78.3466667
71.4120000000023, 1.0000000, 1239.0160000,-78.3600000
71.4240000000023, 1.0000000, 1239.2240000,-78.3733333
71.4360000000023, 1.0000000, 1239.4320000,-78.3866667
71.4480000000023, 1.0000000, 1239.6400000,-78.4000000
71.4600000000023, 1.0000000, 1239.8480000,-78.4133333
71.4720000000023, 1.0000000, 1240.0560000,-78.4266667
71.4840000000023, 1.0000000, 1240.2640000,-78.4400000
71.4960000000023, 1.0000000, 1240.4720000,-78.4533333
71.5080000000023, 1.0000000, 1240.6800000,-78.4666667
71.5200000000023, 1.0000000, 1240.8880000,-78.4800000
71.5320000000023, 1.0000000, 1241.0960000,-78.4933333
71.5440000000023, 1.0000000, 1241.3040000,-78.5066667
71.5560000000023, 1.0000000, 1241.5120000,-78.5200000
71.5680000000023, 1.0000000, 1241.7200000,-78.5333333
71.5800000000023, 1.0000000, 1241.9280000,-78.5466667
71.5920000000023, 1.0000000, 1242.1360000,-78.5600000
71.6040000000023, 1.0000000, 1242.3440000,-78.5733333
71.6160000000023, 1.0000000, 1242.5520000,-78.5866667
71.6280000000023, 1.0000000, 1242.7600000,-78.6000000
71.6400000000023, 1.0000000, 1242.9680000,-78.6133333
71.6520000000023, 1.0000000, 1243.1760000,-78.6266667
71.6640000000023, 1.0000000, 1243.3840000,-78.6400000
71.6760000000023, 1.0000000, 1243.5920000,-78.6533333
71.6880000000023, 1.0000000, 1243.8000000,-78.6666667
71.7000000000023, 1.0000000, 1244.0080000,-78.6800000
71.7120000000023, 1.0000000, 1244.2160000,-78.6933333
71.7240000000023, 1.0000000, 1244.4240000,-78.7066667
71.7360000000023, 1.0000000, 1244.6320000,-78.7200000
71.7480000000023, 1.0000000, 1244.8400000,-78.7333333
71.7600000000023, 1.0000000, 1245.0480000,-78.7466667
71.7720000000023, 1.0000000, 1245.2560000,-78.7600000
71.7840000000023, 1.0000000, 1245.4640000,-78.7733333
71.7960000000023, 1.0000000, 1245.6720000,-78.7866667
71.8080000000023, 1.0000000, 1245.8800000,-78.8000000
71.8200000000023, 1.0000000, 1246.0880000,-78.8133333
71.8320000000023, 1.0000000, 1246.2960000,-78.8266667
71.8440000000023, 1.0000000, 1246.5040000,-78.8400000
71.8560000000023, 1.0000000, 1246.7120000,-78.8533333
71.8680000000023, 1.0000000, 1246.9200000,-78.8666667
71.8800000000023, 1.0000000, 1247.1280000,-78.8800000
71.8920000000023, 1.0000000, 1247.3360000,-78.8933333
71.9040000000023, 1.0000000, 1247.5440000,-78.9066667
71.9160000000023, 1.0000000, 1247.7520000,-78.9200000
71.9280000000023, 1.0000000, 1247.9600000,-78.9333333
71.9400000000023, 1.0000000, 1248.1680000,-78.9466667
71.9520000000023, 1.0000000, 1248.3760000,-78.9600000
71.9640000000023, 1.0000000, 1248.5840000,-78.9733333
71.9760000000023, 1.0000000, 1248.7920000,-78.9866667
71.9880000000023, 1.0000000, 1249.0000000,-79.0000000
72.0000000000023, 1.0000000, 1249.2080000,-79.0133333
72.0120000000023, 1.0000000, 1249.4160000,-79.0266667
72.0240000000023, 1.0000000, 1249.6240000,-79.0400000
72.0360000000023, 1.0000000, 1249.8320000,-79.0533333
72.0480000000023, 1.0000000, 1250.0400000,-79.0666667
72.0600000000023, 1.0000000, 1250.2480000,-79.0800000
72.0720000000023, 1.0000000, 1250.4560000,-79.0933333
72.0840000000023, 1.0000000, 1250.6640000,-79.1066667
72.0960000000023, 1.0000000, 1250.8720000,-79.1200000
72.1080000000023, 1.0000000, 1251.0800000,-79.1333333
72.1200000000023, 1.0000000, 1251.2880000,-79.1466667
72.1320000000023, 1.0000000, 1251.4960000,-79.1600000
72.1440000000023, 1.0000000, 1251.7040000,-79.1733333
72.1560000000023, 1.0000000, 1251.9120000,-79.1866667
72.1680000000023, 1.0000000, 1252.1200000,-79.2000000
72.1800000000023, 1.0000000, 1252.3280000,-79.2133333
72.1920000000023, 1.0000000, 1252.5360000,-79.2266667
72.2040000000023, 1.0000000, 1252.7440000,-79.2400000
72.2160000000023, 1.0000000, 1252.9520000,-79.2533333
72.2280000000023, 1.0000000, 1253.1600000,-79.2666667
72.2400000000023, 1.0000000, 1253.3680000,-79.2800000
72.2520000000023, 1.0000000, 1253.5760000,-79.2933333
72.2640000000023, 1.0000000, 1253.7840000,-79.3066667
72.2760000000023, 1.0000000, 1253.9920000,-79.3200000
72.2880000000023, 1.0000000, 1254.2000000,-79.3333333
72.3000000000023, 1.0000000, 1254.4080000,-79.3466667
72.3120000000023, 1.0000000, 1254.6160000,-79.3600000
72.3240000000023, 1.0000000, 1254.8240000,-79.3733333
72.3360000000023, 1.0000000, 1255.0320000,-79.3866667
72.3480000000023, 1.0000000, 1255.2400000,-79.4000000
72.3600000000023, 1.0000000, 1255.4480000,-79.4133333
72.3720000000023, 1.0000000, 1255.6560000,-79.4266667
72.3840000000023, 1.0000000, 1255.8640000,-79.4400000
72.3960000000023, 1.0000000, 1256.0720000,-79.4533333
72.4080000000023, 1.0000000, 1256.2800000,-79.4666667
72.4200000000023, 1.0000000, 1256.4880000,-79.4800000
72.4320000000023, 1.0000000, 1256.6960000,-79.4933333
72.4440000000023, 1.0000000, 1256.9040000,-79.5066667
72.4560000000023, 1.0000000, 1257.1120000,-79.5200000
72.4680000000023, 1.0000000, 1257.3200000,-79.5333333
72.4800000000023, 1.0000000, 1257.5280000,-79.5466667
72.4920000000023, 1.0000000, 1257.7360000,-79.5600000
72.5040000000023, 1.0000000, 1257.9440000,-79.5733333
72.5160000000023, 1.0000000, 1258.1520000,-79.5866667
72.5280000000023, 1.0000000, 1258.3600000,-79.6000000
72.5400000000023, 1.0000000, 1258.5680000,-79.6133333
72.5520000000023, 1.0000000, 1258.7760000,-79.6266667
72.5640000000023, 1.0000000, 1258.9840000,-79.6400000
72.5760000000023, 1.0000000, 1259.1920000,-79.6533333
72.5880000000023, 1.0000000, 1259.4000000,-79.6666667
72.6000000000023, 1.0000000, 1259.6080000,-79.6800000
72.6120000000023, 1.0000000, 1259.8160000,-79.6933333
72.6240000000023, 1.0000000, 1260.0240000,-79.7066667
72.6360000000023, 1.0000000, 1260.2320000,-79.7200000
72.6480000000023, 1.0000000, 1260.4400000,-79.7333333
72.6600000000023, 1.0000000, 1260.6480000,-79.7466667
72.6720000000023, 1.0000000, 1260.8560000,-79.7600000
72.6840000000023, 1.0000000, 1261.0640000,-79.7733333
72.6960000000023, 1.0000000, 1261.2720000,-79.7866667
72.7080000000023, 1.0000000, 1261.4800000,-79.8000000
72.7200000000023, 1.0000000, 1261.6880000,-79.8133333
72.7320000000023, 1.0000000, 1261.8960000,-79.8266667
72.7440000000023, 1.0000000, 1262.1040000,-79.8400000
72.7560000000023, 1.0000000, 1262.3120000,-79.8533333
72.7680000000023, 1.0000000, 1262.5200000,-79.8666667
72.7800000000023, 1.0000000, 1262.7280000,-79.8800000
72.7920000000023, 1.0000000, 1262.9360000,-79.8933333
72.8040000000023, 1.0000000, 1263.1440000,-79.9066667
72.8160000000023, 1.0000000, 1263.3520000,-79.9200000
72.8280000000023, 1.0000000, 1263.5600000,-79.9333333
72.8400000000023, 1.0000000, 1263.7680000,-79.9466667
72.8520000000023, 1.0000000, 1263.9760000,-79.9600000
72.8640000000023, 1.0000000, 1264.1840000,-79.9733333
72.8760000000023, 1.0000000, 1264.3920000,-79.9866667
72.8880000000023, 1.0000000, 1264.6000000,-80.0000000
72.9000000000023, 1.0000000, 1264.8080000,-80.0133333
72.9120000000023, 1.0000000, 1265.0160000,-80.0266667
72.9240000000023, 1.0000000, 1265.2240000,-80.0400000
72.9360000000023, 1.0000000, 1265.4320000,-80.0533333
72.9480000000023, 1.0000000, 1265.6400000,-80.0666667
72.9600000000023, 1.0000000, 1265.8480000,-80.0800000
72.9720000000023, 1.0000000, 1266.0560000,-80.0933333
72.9840000000023, 1.0000000, 1266.2640000,-80.1066667
72.9960000000023, 1.0000000, 1266.4720000,-80.1200000
73.0080000000023, 1.0000000, 1266.6800000,-80.1333333
73.0200000000023, 1.0000000, 1266.8880000,-80.1466667
73.0320000000023, 1.0000000, 1267.0960000,-80.1600000
73.0440000000023, 1.0000000, 1267.3040000,-80.1733333
73.0560000000023, 1.0000000, 1267.5120000,-80.1866667
73.0680000000023, 1.0000000, 1267.7200000,-80.2000000
73.0800000000023, 1.0000000, 1267.9280000,-80.2133333
73.0920000000023, 1.0000000, 1268.1360000,-80.2266667
73.1040000000023, 1.0000000, 1268.3440000,-80.2400000
73.1160000000023, 1.0000000, 1268.5520000,-80.2533333
73.1280000000023, 1.0000000, 1268.7600000,-80.2666667
73.1400000000023, 1.0000000, 1268.9680000,-80.2800000
73.1520000000023, 1.0000000, 1269.1760000,-80.2933333
73.1640000000023, 1.0000000, 1269.3840000,-80.3066667
73.1760000000023, 1.0000000, 1269.5920000,-80.3200000
73.1880000000023, 1.0000000, 1269.8000000,-80.3333333
73.2000000000023, 1.0000000, 1270.0080000,-80.3466667
73.2120000000023, 1.0000000, 1270.2160000,-80.3600000
73.2240000000023, 1.0000000, 1270.4240000,-80.3733333
73.2360000000023, 1.0000000, 1270.6320000,-80.3866667
73.2480000000023, 1.0000000, 1270.8400000,-80.4000000
73.2600000000023, 1.0000000, 1271.0480000,-80.4133333
73.2720000000023, 1.0000000, 1271.2560000,-80.4266667
73.2840000000023, 1.0000000, 1271.4640000,-80.4400000
73.2960000000023, 1.0000000, 1271.6720000,-80.4533333
73.3080000000023, 1.0000000, 1271.8800000,-80.4666667
73.3200000000023, 1.0000000, 1272.0880000,-80.4800000
73.3320000000023, 1.0000000, 1272.2960000,-80.4933333
73.3440000000023, 1.0000000, 1272.5040000,-80.5066667
73.3560000000023, 1.0000000, 1272.7120000,-80.5200000
73.3680000000023, 1.0000000, 1272.9200000,-80.5333333
73.3800000000023, 1.0000000, 1273.1280000,-80.5466667
73.3920000000023, 1.0000000, 1273.3360000,-80.5600000
73.4040000000023, 1.0000000, 1273.5440000,-80.5733333
73.4160000000023, 1.0000000, 1273.7520000,-80.5866667
73.4280000000023, 1.0000000, 1273.9600000,-80.6000000
73.4400000000023, 1.0000000, 1274.1680000,-80.6133333
73.4520000000023, 1.0000000, 1274.3760000,-80.6266667
73.4640000000023, 1.0000000, 1274.5840000,-80.6400000
73.4760000000023, 1.0000000, 1274.7920000,-80.6533333
73.4880000000023, 1.0000000, 1275.0000000,-80.6666667
73.5000000000023, 1.0000000, 1275.2080000,-80.6800000
73.5120000000023, 1.0000000, 1275.4160000,-80.6933333
73.5240000000023, 1.0000000, 1275.6240000,-80.7066667
73.5360000000023, 1.0000000, 1275.8320000,-80.7200000
73.5480000000023, 1.0000000, 1276.0400000,-80.7333333
73.5600000000023, 1.0000000, 1276.2480000,-80.7466667
73.5720000000023, 1.0000000, 1276.4560000,-80.7600000
73.5840000000023, 1.0000000, 1276.6640000,-80.7733333
73.5960000000023, 1.0000000, 1276.8720000,-80.7866667
73.6080000000023, 1.0000000, 1277.0800000,-80.8000000
73.6200000000023, 1.0000000, 1277.2880000,-80.8133333
73.6320000000023, 1.0000000, 1277.4960000,-80.8266667
73.6440000000023, 1.0000000, 1277.7040000,-80.8400000
73.6560000000023, 1.0000000, 1277.9120000,-80.8533333
73.6680000000023, 1.0000000, 1278.1200000,-80.8666667
73.6800000000023, 1.0000000, 1278.3280000,-80.8800000
73.6920000000023, 1.0000000, 1278.5360000,-80.8933333
73.7040000000023, 1.0000000, 1278.7440000,-80.9066667
73.7160000000023, 1.0000000, 1278.9520000,-80.9200000
73.7280000000023, 1.0000000, 1279.1600000,-80.9333333
73.7400000000023, 1.0000000, 1279.3680000,-80.9466667
73.7520000000023, 1.0000000, 1279.5760000,-80.9600000
73.7640000000023, 1.0000000, 1279.7840000,-80.9733333
73.7760000000023, 1.0000000, 1279.9920000,-80.9866667
73.7880000000023, 1.0000000, 1280.2000000,-81.0000000
73.8000000000023, 1.0000000, 1280.4080000,-81.0133333
73.8120000000023, 1.0000000, 1280.6160000,-81.0266667
73.8240000000023, 1.0000000, 1280.8240000,-81.0400000
73.8360000000023, 1.0000000, 1281.0320000,-81.0533333
73.8480000000023, 1.0000000, 1281.2400000,-81.0666667
73.8600000000023, 1.0000000, 1281.4480000,-81.0800000
73.8720000000023, 1.0000000, 1281.6560000,-81.0933333
73.8840000000023, 1.0000000, 1281.8640000,-81.1066667
73.8960000000023, 1.0000000, 1282.0720000,-81.1200000
73.9080000000023, 1.0000000, 1282.2800000,-81.1333333
73.9200000000023, 1.0000000, 1282.4880000,-81.1466667
73.9320000000023, 1.0000000, 1282.6960000,-81.1600000
73.9440000000023, 1.0000000, 1282.9040000,-81.1733333
73.9560000000023, 1.0000000, 1283.1120000,-81.1866667
73.9680000000023, 1.0000000, 1283.3200000,-81.2000000
73.9800000000023, 1.0000000, 1283.5280000,-81.2133333
73.9920000000023, 1.0000000, 1283.7360000,-81.2266667
74.0040000000023, 1.0000000, 1283.9440000,-81.2400000
74.0160000000024, 1.0000000, 1284.1520000,-81.2533333
74.0280000000024, 1.0000000, 1284.3600000,-81.2666667
74.0400000000024, 1.0000000, 1284.5680000,-81.2800000
74.0520000000024, 1.0000000, 1284.7760000,-81.2933333
74.0640000000024, 1.0000000, 1284.9840000,-81.3066667
74.0760000000024, 1.0000000, 1285.1920000,-81.3200000
74.0880000000024, 1.0000000, 1285.4000000,-81.3333333
74.1000000000024, 1.0000000, 1285.6080000,-81.3466667
74.1120000000024, 1.0000000, 1285.8160000,-81.3600000
74.1240000000024, 1.0000000, 1286.0240000,-81.3733333
74.1360000000024, 1.0000000, 1286.2320000,-81.3866667
74.1480000000024, 1.0000000, 1286.4400000,-81.4000000
74.1600000000024, 1.0000000, 1286.6480000,-81.4133333
74.1720000000024, 1.0000000, 1286.8560000,-81.4266667
74.1840000000024, 1.0000000, 1287.0640000,-81.4400000
74.1960000000024, 1.0000000, 1287.2720000,-81.4533333
74.2080000000024, 1.0000000, 1287.4800000,-81.4666667
74.2200000000024, 1.0000000, 1287.6880000,-81.4800000
74.2320000000024, 1.0000000, 1287.8960000,-81.4933333
74.2440000000024, 1.0000000, 1288.1040000,-81.5066667
